투자연도,투자월,종목선정일,종목코드,종목명,시장,1개월(%),3개월(%),6개월(%),12개월(%),시가총액,종가,거래량,이번달수익률
2026,2026-06,2026-05-29,086520,에코프로,KOSDAQ,-9.09,-24.86,64.5,224.77,18872885128000,139000,1982448,-6.19
2026,2026-06,2026-05-29,277810,레인보우로보틱스,KOSDAQ,5.72,-18.37,61.38,165.41,13618700316000,702000,164442,12.39
2026,2026-06,2026-05-29,036930,주성엔지니어링,KOSDAQ,58.73,256.51,631.26,536.94,9296224200000,200000,2418613,-7.25
2026,2026-06,2026-05-29,950160,코오롱티슈진,KOSDAQ,-3.04,-7.57,15.81,143.6,8380395345000,98900,712929,-5.26
2026,2026-06,2026-05-29,000250,삼천당제약,KOSDAQ,-18.41,-58.91,56.58,131.4,7952083008000,339000,266642,-3.69
2026,2026-06,2026-05-29,058470,리노공업,KOSDAQ,-18.36,-8.29,42.61,145.96,7423034190000,97400,1045231,-0.1
2026,2026-06,2026-05-29,087010,펩트론,KOSDAQ,15.55,5.61,-11.47,29.46,7018522350000,301000,340118,-7.48
2026,2026-06,2026-05-29,028300,HLB,KOSDAQ,-16.45,-1.93,8.32,-6.96,6766469728400,50800,1578915,9.25
2026,2026-06,2026-05-29,298380,에이비엘바이오,KOSDAQ,-16.99,-42.32,-40.48,38.83,6264997109700,111900,355097,0.0
2026,2026-06,2026-05-29,039030,이오테크닉스,KOSDAQ,-2.14,9.44,78.21,218.28,5642353900000,458000,159713,-1.75
2026,2026-06,2026-05-29,440110,파두,KOSDAQ,43.35,89.04,305.42,986.24,5615854306700,112100,2139548,-0.89
2026,2026-06,2026-05-29,141080,리가켐바이오,KOSDAQ,-17.61,-21.18,-21.83,31.51,5593634059800,151100,273960,-2.85
2026,2026-06,2026-05-29,310210,보로노이,KOSDAQ,1.06,-14.2,21.87,171.52,5281423077000,287000,125393,-12.89
2026,2026-06,2026-05-29,240810,원익IPS,KOSDAQ,-9.48,-15.61,72.92,364.91,5202893506000,106000,715947,-3.11
2026,2026-06,2026-05-29,178320,서진시스템,KOSDAQ,30.42,63.2,218.03,238.13,4937823567200,77600,3120411,-3.22
2026,2026-06,2026-05-29,108490,로보티즈,KOSDAQ,2.84,12.82,39.4,458.95,4770862614000,325500,396842,23.66
2026,2026-06,2026-05-29,214370,케어젠,KOSDAQ,-16.21,-35.38,1.26,172.84,4748406000000,88400,102168,-4.98
2026,2026-06,2026-05-29,319400,현대무벡스,KOSDAQ,26.79,14.88,322.42,931.13,4427197550250,39750,4076150,0.63
2026,2026-06,2026-05-29,222800,심텍,KOSDAQ,35.75,118.7,117.9,560.15,4424490251100,118100,877388,-15.16
2026,2026-06,2026-05-29,095340,ISC,KOSDAQ,-16.49,5.03,80.97,298.62,4292404245000,202500,277306,3.46
2026,2026-06,2026-05-29,347850,디앤디파마텍,KOSDAQ,27.49,2.38,-0.21,337.03,4143872306200,94600,3277263,-12.16
2026,2026-06,2026-05-29,403870,HPSP,KOSDAQ,-7.51,8.47,60.83,118.65,4003895000000,48650,2793696,-4.21
2026,2026-06,2026-05-29,226950,올릭스,KOSDAQ,1.51,-2.72,36.05,222.47,3554632083300,175100,478845,-1.31
2026,2026-06,2026-05-29,010170,대한광통신,KOSDAQ,49.83,428.52,901.77,3129.02,3529524482000,22700,18539672,-9.25
2026,2026-06,2026-05-29,080220,제주반도체,KOSDAQ,86.64,92.14,418.83,646.56,3368509067400,97800,3192403,0.72
2026,2026-06,2026-05-29,214450,파마리서치,KOSDAQ,-5.9,-15.59,-37.23,-34.59,3064946160000,295000,60262,1.02
2026,2026-06,2026-05-29,145020,휴젤,KOSDAQ,-1.58,-7.96,8.75,-25.15,3057552200500,248500,48681,0.0
2026,2026-06,2026-05-29,131970,두산테스나,KOSDAQ,20.35,131.32,251.12,480.44,3040174537400,157300,528922,-0.25
2026,2026-06,2026-05-29,357780,솔브레인,KOSDAQ,-16.48,-14.14,45.99,139.66,2975301495000,382500,66656,0.65
2026,2026-06,2026-05-29,064760,티씨케이,KOSDAQ,-9.86,18.04,83.39,202.51,2962545240000,265000,123602,-3.96
2026,2026-06,2026-05-29,214150,클래시스,KOSDAQ,-19.51,-23.37,-23.63,-21.49,2919295740250,44750,347532,-0.67
2026,2026-06,2026-05-29,319660,피에스케이,KOSDAQ,11.05,53.67,231.65,438.25,2853221329000,98500,573430,-4.77
2026,2026-06,2026-05-29,084370,유진테크,KOSDAQ,-4.62,-7.46,55.39,282.13,2841589208000,124000,233655,0.73
2026,2026-06,2026-05-29,263750,펄어비스,KOSDAQ,-25.89,-18.56,20.75,13.52,2804418870750,43650,571648,-0.11
2026,2026-06,2026-05-29,237690,에스티팜,KOSDAQ,-12.07,-11.95,14.62,69.32,2797518835800,134100,148327,-3.43
2026,2026-06,2026-05-29,005290,동진쎄미켐,KOSDAQ,-3.36,-0.36,51.31,93.29,2788065892200,54700,747043,-1.46
2026,2026-06,2026-05-29,067310,하나마이크론,KOSDAQ,1.89,11.74,57.39,278.39,2688477941700,40450,1612060,-0.62
2026,2026-06,2026-05-29,032820,우리기술,KOSDAQ,-29.58,-11.1,292.52,588.24,2610114879060,15210,4442895,2.17
2026,2026-06,2026-05-29,100790,미래에셋벤처투자,KOSDAQ,-6.49,124.26,421.83,900.0,2603107066000,49000,1949004,-10.51
2026,2026-06,2026-05-29,058610,에스피지,KOSDAQ,-8.62,-19.36,85.08,385.83,2585880176000,116600,540278,9.69
2026,2026-06,2026-05-29,218410,RFHIC,KOSDAQ,-4.45,58.63,228.23,358.29,2392465124200,90100,773989,-2.77
2026,2026-06,2026-05-29,078600,대주전자재료,KOSDAQ,-3.41,52.04,108.02,107.17,2384910350800,153100,346464,-7.71
2026,2026-06,2026-05-29,082920,비츠로셀,KOSDAQ,-7.72,148.7,247.42,272.26,2384856490200,52600,385962,-1.14
2026,2026-06,2026-05-29,257720,실리콘투,KOSDAQ,-17.84,-17.56,-20.37,-23.41,2370581509800,36150,545115,-1.11
2026,2026-06,2026-05-29,043260,성호전자,KOSDAQ,-18.34,29.21,1263.27,2832.4,2368822288200,33400,2070271,18.11
2026,2026-06,2026-05-29,098460,고영,KOSDAQ,-14.78,7.69,44.73,127.76,2354858096500,34300,1625506,-1.31
2026,2026-06,2026-05-29,095610,테스,KOSDAQ,41.79,61.82,201.9,431.7,2305776000000,119100,375229,-6.55
2026,2026-06,2026-05-29,031980,피에스케이홀딩스,KOSDAQ,-14.24,22.25,136.89,242.22,2298551307000,106600,264985,-1.5
2026,2026-06,2026-05-29,083650,비에이치아이,KOSDAQ,-25.23,-22.03,62.18,111.3,2255844937500,72900,503771,-1.51
2026,2026-06,2026-05-29,0009K0,에임드바이오,KOSDAQ,-26.57,-44.07,0.0,0.0,2224687938400,34400,181678,-0.58
2026,2026-06,2026-05-29,131290,티에스이,KOSDAQ,18.42,129.77,256.96,402.26,2211179657100,199900,129379,-0.9
2026,2026-06,2026-05-29,068760,셀트리온제약,KOSDAQ,-14.97,-33.57,-21.42,-0.83,2117991236400,47700,122224,-0.84
2026,2026-06,2026-05-29,030530,원익홀딩스,KOSDAQ,-17.23,-22.43,14.56,401.85,2097011184150,27150,1535951,2.21
2026,2026-06,2026-05-29,035900,JYP Ent.,KOSDAQ,-8.27,-17.34,-15.15,-22.76,2050224788400,57700,203850,-2.08
2026,2026-06,2026-05-29,290650,엘앤씨바이오,KOSDAQ,19.94,-23.12,30.69,168.79,2044303563200,75800,452125,-2.24
2026,2026-06,2026-05-29,140410,메지온,KOSDAQ,-25.31,-53.71,-16.03,63.34,1990686938500,65500,224271,-5.65
2026,2026-06,2026-05-29,347700,스피어,KOSDAQ,-7.7,-9.21,342.61,311.73,1979217179750,38950,1171422,-14.12
2026,2026-06,2026-05-29,007390,네이처셀,KOSDAQ,58.75,41.4,36.94,16.92,1958825702400,30400,1320521,-10.2
