Unnamed: 0,Date,Year,Ticker,Close_Price,Past_1M_Return(%),Past_3M_Return(%),Past_6M_Return(%),Past_12M_Return(%),Forward_1M_Return(%)
62264,2014-10-31,2014,EW,20.15,18.37,33.98,48.42,85.49,7.24
62265,2014-10-31,2014,RHI,40.63,11.8,13.01,23.22,44.53,4.0
62266,2014-10-31,2014,BBBY,23.12,37.13,42.28,44.32,-1.32,7.53
62267,2014-10-31,2014,RRC,63.83,0.87,-9.46,-24.3,-9.48,-4.02
62268,2014-10-31,2014,L,41.25,4.66,3.64,-0.55,-9.24,-4.36
62269,2014-10-31,2014,PSX,51.69,-3.46,-2.63,-4.53,24.72,-6.34
62270,2014-10-31,2014,AON,77.41,-1.61,2.25,1.92,9.95,7.55
62271,2014-10-31,2014,APD,94.17,3.44,2.64,15.94,26.6,6.81
62272,2014-10-31,2014,PNR,37.22,2.86,5.14,-8.95,1.49,-3.49
62273,2014-10-31,2014,EQR,39.57,12.96,8.47,18.93,37.93,1.84
62274,2014-10-31,2014,COF,67.29,1.41,4.46,12.87,22.53,0.89
62275,2014-10-31,2014,DAL,35.06,11.29,7.66,9.68,53.77,16.26
62276,2014-10-31,2014,VTR,47.49,10.59,9.11,6.04,10.06,4.44
62277,2014-10-31,2014,FTI,38.23,3.19,-7.83,-1.16,10.86,-14.76
62278,2014-10-31,2014,THC,56.05,-5.62,6.22,24.33,18.78,-14.27
62279,2014-10-31,2014,JBL,19.0,3.87,5.38,22.4,2.11,-0.58
62280,2014-10-31,2014,DOC,21.6,10.73,7.3,7.84,10.33,3.15
62281,2014-10-31,2014,R,63.33,-1.67,3.15,8.56,36.87,8.4
62282,2014-10-31,2014,OKE,29.35,-9.18,-7.6,-5.01,23.33,-8.11
62283,2014-10-31,2014,TGNA,12.63,6.17,-3.16,17.43,16.99,3.33
62284,2014-10-31,2014,STX,37.35,9.71,8.03,21.45,33.5,6.12
62285,2014-10-31,2014,XEL,23.29,10.1,9.72,7.07,20.61,1.4
62286,2014-10-31,2014,LYB,49.73,-15.67,-13.22,-0.32,26.38,-13.26
62287,2014-10-31,2014,TAP,56.05,-0.08,10.7,25.37,40.98,4.5
62288,2014-10-31,2014,UNH,78.73,10.16,17.72,27.75,41.48,3.81
62289,2014-10-31,2014,JNJ,78.43,1.12,8.41,7.87,19.66,1.09
62290,2014-10-31,2014,EBAY,19.6,-7.29,-0.62,1.29,-0.4,4.53
62291,2014-10-31,2014,ITW,69.6,7.85,11.17,7.95,17.98,4.26
62292,2014-10-31,2014,PAYX,33.23,7.08,15.41,15.24,14.94,1.0
62293,2014-10-31,2014,VRTX,112.64,0.29,26.69,66.38,57.87,4.65
62294,2014-10-31,2014,GM,23.97,-1.69,-6.34,-7.37,-12.79,6.46
62295,2014-10-31,2014,LEN,37.01,11.06,19.03,11.86,21.69,9.66
62296,2014-10-31,2014,CTRA,22.36,-4.86,-5.56,-20.73,-11.75,6.31
62297,2014-10-31,2014,DUK,51.22,9.87,15.17,12.75,19.69,-0.57
62298,2014-10-31,2014,HPQ,11.17,1.16,1.19,9.51,50.06,8.86
62299,2014-10-31,2014,TFC,24.29,1.8,3.0,2.8,14.44,-0.13
