기준일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%)
2026-06-22,NASDAQ,Alnylam Pharmaceuticals Inc,ALNY,0,286.4100036621094,-5.16,-13.44,-27.97,-12.17
2026-06-22,NASDAQ,Workday Inc,WDAY,0,113.04000091552734,-22.68,-12.99,-47.37,-52.9
2026-06-22,NASDAQ,Coca-Cola Europacific Partners PLC,CCEP,0,96.9800033569336,6.94,6.96,6.92,4.59
2026-06-22,NASDAQ,Telefonaktiebolaget LM Ericsson ADR,ERIC,0,11.720000267028809,-10.26,3.99,21.45,38.21
2026-06-22,NASDAQ,Keurig Dr Pepper Inc,KDP,0,30.8700008392334,2.8,17.24,10.21,-6.62
2026-06-22,NASDAQ,EchoStar Corp,SATS,0,106.4000015258789,-17.64,-9.11,-2.12,284.12
2026-06-22,NASDAQ,Steel Dynamics Inc,STLD,0,250.97999572753906,-3.52,39.43,48.11,96.06
2026-06-22,NASDAQ,Axon Enterprise Inc,AXON,0,410.0299987792969,-8.62,-3.45,-27.8,-50.48
2026-06-22,NASDAQ,Paychex Inc,PAYX,0,95.93000030517578,-1.08,4.14,-14.49,-34.05
2026-06-22,NASDAQ,MongoDB Inc,MDB,0,319.1600036621094,-4.88,30.39,-23.95,51.99
2026-06-22,NASDAQ,Roper Technologies Inc,ROP,0,325.0899963378906,-0.14,-8.13,-26.97,-42.65
2026-06-22,NASDAQ,Huntington Bancshares Inc,HBAN,0,17.049999237060547,4.22,8.95,-1.73,1.73
2026-06-22,NASDAQ,NetApp Inc,NTAP,0,158.30999755859375,-9.17,54.61,47.83,48.58
2026-06-22,NASDAQ,Zoom Communications Inc,ZM,0,84.33999633789062,-16.98,4.91,-2.26,8.16
2026-06-22,NASDAQ,United Airlines Holdings Inc,UAL,0,118.68000030517578,3.38,28.9,6.13,49.04
2026-06-22,NASDAQ,Revolution Medicines Inc,RVMD,0,165.80999755859375,5.29,70.5,108.17,350.69
2026-06-22,NASDAQ,First Solar Inc,FSLR,0,263.1099853515625,-14.24,33.38,0.72,58.94
2026-06-22,NASDAQ,JD.com Inc ADR,JD,0,27.020000457763672,-6.28,-8.62,-5.85,-17.22
2026-06-22,NASDAQ,Royalty Pharma PLC,RPRX,0,53.56999969482422,-3.93,11.67,38.64,48.68
2026-06-22,NASDAQ,Natera Inc,NTRA,0,228.8000030517578,2.43,14.41,-0.13,35.43
2026-06-22,NASDAQ,Trip.com Group Ltd ADR,TCOM,0,46.41999816894531,-2.13,-6.77,-35.45,-20.84
2026-06-22,NASDAQ,Vodafone Group PLC ADR,VOD,0,14.119999885559082,-5.61,-5.99,6.89,32.46
2026-06-22,NASDAQ,Northern Trust Corp,NTRS,0,175.55999755859375,6.11,25.79,28.53,38.47
2026-06-22,NASDAQ,Fiserv Inc,FISV,0,47.18000030517578,-16.58,-15.45,-29.76,-72.63
2026-06-22,NASDAQ,Kimberly-Clark Corp,KMB,0,100.5,2.97,4.18,-0.39,-22.04
2026-06-22,NASDAQ,Arch Capital Group Ltd,ACGL,0,92.04000091552734,3.02,-4.12,-4.05,1.09
2026-06-22,NASDAQ,Dexcom Inc,DXCM,0,69.06999969482422,-6.33,9.98,4.07,-20.87
2026-06-22,NASDAQ,Copart Inc,CPRT,0,29.479999542236328,-10.04,-11.2,-24.7,-39.92
2026-06-22,NASDAQ,Ryanair Holdings PLC ADR,RYAAY,0,62.7400016784668,3.22,8.55,-13.09,8.79
2026-06-22,NASDAQ,GE Healthcare Technologies Inc,GEHC,0,60.63999938964844,-2.73,-14.81,-26.07,-18.13
2026-06-22,NASDAQ,Symbotic Inc,SYM,0,40.20000076293945,-13.41,-24.44,-32.44,3.47
2026-06-22,NASDAQ,Caseys General Stores Inc,CASY,0,831.6699829101562,8.41,14.26,50.47,62.99
2026-06-22,NASDAQ,Biogen Inc,BIIB,0,199.7100067138672,1.89,8.93,13.48,59.02
2026-06-22,NASDAQ,Atlassian Corp,TEAM,0,79.95999908447266,-25.69,17.16,-50.68,-60.63
