종목선정일,시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),모멘텀스코어,이번달수익률
2025-12-31,NYSE,Salesforce Inc. Common Stock,CRM,0,264.91,14.91,11.78,-2.85,-20.76,-760,-19.86
2025-12-31,NYSE,Walt Disney Company (The) Common Stock,DIS,0,113.77,8.9,-0.64,-8.26,2.17,-770,-0.85
2025-12-31,NYSE,Banco Santander S.A. Sponsored ADR (Spain),SAN,0,11.73,9.32,11.93,41.33,157.24,-790,8.7
2025-12-31,NYSE,Novo Nordisk A/S Common Stock,NVO,0,50.88,3.1,-8.31,-26.28,-40.85,-860,16.8
2025-12-31,NYSE,Charles Schwab Corporation (The) Common Stock,SCHW,0,99.91,7.74,4.65,9.5,35,-880,4.01
2025-12-31,NYSE,ConocoPhillips Common Stock,COP,0,93.61,5.55,-1.04,4.31,-5.61,-910,11.34
2025-12-31,NYSE,Pfizer Inc. Common Stock,PFE,0,24.9,-3.26,-2.28,2.72,-6.14,-930,6.18
2025-12-31,NYSE,Boeing Company (The) Common Stock,BA,0,217.12,14.88,0.6,3.62,22.67,-930,7.65
2025-12-31,NYSE,Toronto Dominion Bank (The) Common Stock,TD,0,94.2,12.24,17.82,28.25,76.93,-940,-0.75
2025-12-31,NYSE,Amphenol Corporation Common Stock,APH,0,135.14,-4.09,9.2,36.85,94.59,-950,6.62
2025-12-31,NYSE,Arista Networks Inc. Common Stock,ANET,0,131.03,0.27,-10.07,28.07,18.55,-960,8.17
2025-12-31,NYSE,Deere & Company Common Stock,DE,0,465.57,0.23,1.82,-8.44,9.88,-960,13.41
2025-12-31,NYSE,AT&T Inc. 5.350% Global Notes due 2066,TBB,0,22.27,-0.8,-3.38,0.32,-8.77,-970,0.85
2025-12-31,NYSE,BlackRock Inc. Common Stock,BLK,0,1070.34,2.2,-8.19,2.01,4.41,-980,4.54
2025-12-31,NYSE,Uber Technologies Inc. Common Stock,UBER,0,81.71,-6.66,-16.6,-12.42,35.46,-990,-2.03
2025-12-31,NYSE,Union Pacific Corporation Common Stock,UNP,0,231.32,-0.22,-2.14,0.54,1.44,-990,1.63
2025-12-31,NYSE,Southern Copper Corporation Common Stock,SCCO,0,142.26,6.45,19.23,44.46,63.14,-990,32.66
2025-12-31,NYSE,Lockheed Martin Corporation Common Stock,LMT,0,483.67,5.64,-3.11,4.43,-0.47,-1010,31.13
2025-12-31,NYSE,Eaton Corporation PLC Ordinary Shares,ETN,0,318.51,-7.92,-14.89,-10.78,-4.03,-1040,10.33
2025-12-31,NYSE,Welltower Inc. Common Stock,WELL,0,185.61,-10.86,4.19,20.74,47.27,-1060,1.48
2025-12-31,NYSE,Danaher Corporation Common Stock,DHR,0,228.92,0.94,15.46,15.89,-0.27,-1070,-4.38
2025-12-31,NYSE,Petroleo Brasileiro S.A. Petrobras ADS,PBR,0,11.85,-5.5,-6.4,-5.28,-7.85,-1090,29.45
2025-12-31,NYSE,Lowe's Companies Inc. Common Stock,LOW,0,241.16,-0.54,-4.04,8.69,-2.29,-1140,10.74
2025-12-31,NYSE,Accenture plc Class A Ordinary Shares (Ireland),ACN,0,268.3,7.32,8.8,-10.23,-23.73,-1200,-1.74
2025-12-31,NYSE,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),SMFG,0,19.33,6.09,15.47,27.93,33.4,-1210,8.59
2025-12-31,NYSE,British American Tobacco Industries p.l.c. Common Stock ADR,BTI,0,56.62,-3.48,6.67,19.63,55.89,-1230,7.17
2025-12-31,NYSE,HDFC Bank Limited Common Stock,HDB,0,36.54,-0.76,6.97,-4.69,14.44,-1250,-11.38
2025-12-31,NYSE,Unilever PLC American Depositary Shares (each representing One Ordinary Share),UL,0,65.4,-4.05,-1.93,-4.97,2.52,-1260,4.53
2025-12-31,NYSE,Chubb Limited Common Stock,CB,0,312.12,5.38,10.58,7.73,12.96,-1270,-0.82
2025-12-31,NYSE,S&P Global Inc. Common Stock,SPGI,0,522.59,4.76,7.37,-0.89,4.93,-1280,1
2025-12-31,NYSE,Stryker Corporation Common Stock,SYK,0,351.47,-5.31,-4.92,-11.16,-2.38,-1290,5.15
2025-12-31,NYSE,Sony Group Corporation American Depositary Shares,SONY,0,25.6,-12.78,-11.08,0.87,24.09,-1320,-13.67
2025-12-31,NYSE,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),BUD,0,64.04,4.08,7.43,-6.81,27.9,-1330,11.93
2025-12-31,NYSE,Bristol-Myers Squibb Company Common Stock,BMY,0,53.94,9.63,19.6,16.53,-4.63,-1340,2.06
2025-12-31,NYSE,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,BBVA,0,23.31,8.17,21.09,51.66,139.81,-1370,9.05
2025-12-31,NYSE,Prologis Inc. Common Stock,PLD,0,127.66,-0.68,11.47,21.44,20.78,-1390,2.27
2025-12-31,NYSE,BP p.l.c. Common Stock,BP,0,34.73,-3.8,0.78,16.04,17.49,-1410,9.07
2025-12-31,NYSE,Enbridge Inc Common Stock,ENB,0,47.83,-1.95,-5.21,5.54,12.73,-1470,2.11
2025-12-31,NYSE,Rio Tinto Plc Common Stock,RIO,0,80.03,11.23,21.24,37.2,36.08,-1490,13.74
2025-12-31,NYSE,Newmont Corporation,NEM,0,99.85,10.05,18.43,71.39,168.27,-1520,12.52
2025-12-31,NYSE,Corning Incorporated Common Stock,GLW,0,87.56,3.99,6.74,66.5,84.26,-1530,17.92
2025-12-31,NYSE,Progressive Corporation (The) Common Stock,PGR,0,227.72,-0.47,-7.79,-14.67,-4.96,-1540,-8.66
2025-12-31,NYSE,Capital One Financial Corporation Common Stock,COF,0,242.36,10.63,14.01,13.91,35.91,-1580,-9.67
2025-12-31,NYSE,Parker-Hannifin Corporation Common Stock,PH,0,878.96,2,15.93,25.84,38.19,-1610,6.47
2025-12-31,NYSE,GSK plc American Depositary Shares (Each representing two Ordinary Shares),GSK,0,49.04,2.47,13.62,27.71,45,-1610,5.22
2025-12-31,NYSE,Medtronic plc. Ordinary Shares,MDT,0,96.06,-8.8,0.86,10.2,20.26,-1620,7.18
2025-12-31,NYSE,Altria Group Inc.,MO,0,57.66,-2.29,-12.72,-1.65,10.27,-1660,7.51
2025-12-31,NYSE,ServiceNow Inc. Common Stock,NOW,0,153.19,-5.72,-16.77,-25.5,-27.75,-1700,-23.62
2025-12-31,NYSE,Southern Company (The) Common Stock,SO,0,87.2,-4.3,-7.99,-5.04,5.93,-1770,2.42
2025-12-31,NYSE,McKesson Corporation Common Stock,MCK,0,820.29,-6.9,6.18,11.94,43.93,-1790,1.33
2025-12-31,NYSE,Dell Technologies Inc. Class C Common Stock,DELL,0,125.88,-5.6,-11.21,2.68,9.23,-1830,-9.09
2025-12-31,NYSE,HCA Healthcare Inc. Common Stock,HCA,0,466.86,-8.15,9.54,21.86,55.54,-1830,4.59
2025-12-31,NYSE,Equinor ASA,EQNR,0,23.63,3.14,-3.08,-6.01,-0.25,-1840,13.63
2025-12-31,NYSE,Duke Energy Corporation (Holding Company) Common Stock,DUK,0,117.21,-5.43,-5.28,-0.67,8.79,-1850,3.53
2025-12-31,NYSE,Agnico Eagle Mines Limited Common Stock,AEM,0,169.53,-2.81,0.58,42.55,116.76,-1920,12.37
2025-12-31,NYSE,Canadian Natural Resources Limited Common Stock,CNQ,0,33.85,0.24,5.91,7.8,9.65,-1980,9.93
2025-12-31,NYSE,Spotify Technology S.A. Ordinary Shares,SPOT,0,580.71,-3.03,-16.8,-24.32,29.8,-2020,-13.84
2025-12-31,NYSE,Mizuho Financial Group Inc. Sponosred ADR (Japan),MFG,0,7.32,3.1,9.25,31.65,49.69,-2030,17.9
2025-12-31,NYSE,Northrop Grumman Corporation Common Stock,NOC,0,570.21,-0.36,-6.42,14.05,21.5,-2050,21.4
2025-12-31,NYSE,Vertiv Holdings LLC Class A Common Stock,VRT,0,162.01,-9.86,7.39,26.17,42.6,-2070,14.92
2025-12-31,NYSE,Bank Of Montreal Common Stock,BMO,0,129.79,2.9,-0.35,17.32,33.74,-2080,4.9
2025-12-31,NYSE,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),ITUB,0,7.16,-5.42,0.42,8.65,63.47,-2100,19.97
2025-12-31,NYSE,Boston Scientific Corporation Common Stock,BSX,0,95.35,-6.13,-2.34,-11.23,6.75,-2120,-1.91
2025-12-31,NYSE,General Dynamics Corporation Common Stock,GD,0,336.66,-1.45,-1.27,15.43,27.77,-2230,4.29
2025-12-31,NYSE,Waste Management Inc. Common Stock,WM,0,219.71,0.84,-0.51,-3.98,8.88,-2270,1.15
2025-12-31,NYSE,ICICI Bank Limited Common Stock,IBN,0,29.8,-4.58,-1.42,-11.41,-0.2,-2300,-1.71
2025-12-31,NYSE,Howmet Aerospace Inc. Common Stock,HWM,0,205.02,0.21,4.48,10.15,87.46,-2320,1.49
2025-12-31,NYSE,Trane Technologies plc,TT,0,389.2,-7.66,-7.76,-11.02,5.37,-2330,8.06
2025-12-31,NYSE,CVS Health Corporation Common Stock,CVS,0,79.36,-1.24,5.27,15.05,76.79,-2330,-6.1
2025-12-31,NYSE,Brookfield Corporation Class A Limited Voting Shares,BN,0,45.89,-2.36,0.37,11.3,19.82,-2360,-0.74
2025-12-31,NYSE,Intercontinental Exchange Inc. Common Stock,ICE,0,161.96,2.96,-3.87,-11.72,8.69,-2370,7.3
2025-12-31,NYSE,ENI S.p.A. Common Stock,E,0,37.94,1.39,8.56,17.03,38.67,-2480,7.85
2025-12-31,NYSE,Williams Companies Inc. (The) Common Stock,WMB,0,60.11,-1.35,-5.11,-4.3,11.07,-2540,11.89
2025-12-31,NYSE,Canadian Imperial Bank of Commerce Common Stock,CM,0,90.61,5.2,13.42,27.93,43.3,-2560,1.96
2025-12-31,NYSE,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,BNS,0,73.69,6.35,13.98,33.33,37.17,-2610,1.4
2025-12-31,NYSE,Blackstone Inc. Common Stock,BX,0,154.14,5.27,-9.78,3.05,-10.6,-2630,-7.6
2025-12-31,NYSE,FedEx Corporation Common Stock,FDX,0,288.86,4.78,22.5,27.08,2.68,-2650,11.56
2025-12-31,NYSE,Freeport-McMoRan Inc. Common Stock,FCX,0,50.79,18.17,29.5,17.16,33.38,-2730,18.59
2025-12-31,NYSE,Marsh Common Stock,MRSH,0,185.52,1.13,-7.94,-15.15,-12.66,-2860,1.44
2025-12-31,NYSE,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,NGG,0,77.35,1.63,6.44,3.95,30.18,-2880,10.24
2025-12-31,NYSE,PNC Financial Services Group Inc. (The) Common Stock,PNC,0,208.73,9.44,3.88,11.97,8.23,-3100,6.98
2025-12-31,NYSE,United Parcel Service Inc. Common Stock,UPS,0,99.19,3.55,18.75,-1.73,-21.34,-3100,7.09
2025-12-31,NYSE,KKR & Co. Inc. Common Stock,KKR,0,127.48,4.23,-1.9,-4.17,-13.81,-3130,-10.37
2025-12-31,NYSE,Quanta Services Inc. Common Stock,PWR,0,422.06,-9.21,1.84,11.63,33.54,-3180,12.46
2025-12-31,NYSE,Enterprise Products Partners L.P. Common Stock,EPD,0,32.06,-2.08,2.53,3.39,2.23,-3280,3.52
2025-12-31,NYSE,The Bank of New York Mellon Corporation Common Stock,BK,0,116.09,3.56,6.54,27.42,51.1,-3310,3.3
2025-12-31,NYSE,U.S. Bancorp Common Stock,USB,0,53.36,8.79,10.41,17.92,11.56,-3350,5.15
2025-12-31,NYSE,American Tower Corporation (REIT) Common Stock,AMT,0,175.57,-3.14,-8.71,-20.56,-4.27,-3350,2.11
2025-12-31,NYSE,Johnson Controls International plc Ordinary Share,JCI,0,119.75,2.96,8.91,13.38,51.72,-3450,-0.41
2025-12-31,NYSE,Sherwin-Williams Company (The) Common Stock,SHW,0,324.03,-5.72,-6.42,-5.63,-4.68,-3520,9.45
2025-12-31,NYSE,Ferrari N.V. Common Shares,RACE,0,369.56,-5.7,-23.84,-24.69,-13.01,-3640,-9.85
2025-12-31,NYSE,Suncor Energy Inc. Common Stock,SU,0,44.36,-0.94,6.1,18.45,24.33,-3640,19.41
2025-12-31,NYSE,Nike Inc. Common Stock,NKE,0,63.71,-1.42,-8.63,-10.32,-15.81,-3670,-2.98
2025-12-31,NYSE,Moody's Corporation Common Stock,MCO,0,510.85,4.09,7.21,1.85,7.92,-3840,0.92
2025-12-31,NYSE,EOG Resources Inc. Common Stock,EOG,0,105.01,-2.63,-6.34,-12.21,-14.33,-3920,6.78
2025-12-31,NYSE,America Movil S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares,AMX,0,20.67,-10.44,-1.57,15.22,44.44,-3960,0.15
2025-12-31,NYSE,SLB Limited Common Shares,SLB,0,38.38,5.91,11.67,13.55,0.1,-4000,26.06
2025-12-31,NYSE,3M Company Common Stock,MMM,0,160.1,-6.95,3.17,5.16,24.02,-4070,-4.33
2025-12-31,NYSE,ING Group N.V. Common Stock,ING,0,28,7.94,7.36,28.03,78.69,-4570,4.96
2025-12-31,NYSE,Ecolab Inc. Common Stock,ECL,0,262.52,-4.59,-4.14,-2.57,12.03,-4580,7.42
2025-12-31,NYSE,Illinois Tool Works Inc. Common Stock,ITW,0,246.3,-1.2,-5.55,-0.38,-2.86,-4690,6.07
