종목선정일,시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),모멘텀스코어,이번달수익률
2026-02-27,NYSE,TJX Companies Inc. (The) Common Stock,TJX,0,161.66,7.91,6.41,18.34,29.58,-750,-1.21
2026-02-27,NYSE,Salesforce Inc. Common Stock,CRM,0,194.79,-8.24,-15.51,-23.98,-34.6,-760,-4.17
2026-02-27,NYSE,Walt Disney Company (The) Common Stock,DIS,0,106.04,-5.99,1.5,-10.42,-6.82,-770,-9.11
2026-02-27,NYSE,Banco Santander S.A. Sponsored ADR (Spain),SAN,0,12.36,-3.06,15.19,29.7,93.73,-790,-8.74
2026-02-27,NYSE,Novo Nordisk A/S Common Stock,NVO,0,37.45,-36.98,-24.11,-33.67,-58.69,-860,-1.87
2026-02-27,NYSE,Charles Schwab Corporation (The) Common Stock,SCHW,0,95.2,-8.39,2.66,-0.67,19.7,-880,-1.28
2026-02-27,NYSE,ConocoPhillips Common Stock,COP,0,113.46,8.86,27.93,14.64,14.43,-910,16.34
2026-02-27,NYSE,Pfizer Inc. Common Stock,PFE,0,27.65,4.58,7.42,11.67,4.62,-930,1.56
2026-02-27,NYSE,Boeing Company (The) Common Stock,BA,0,227.53,-2.65,20.39,-3.05,30.29,-930,-12.53
2026-02-27,NYSE,Toronto Dominion Bank (The) Common Stock,TD,0,97.36,4.14,16,29.57,62.51,-940,-4.16
2026-02-27,NYSE,Amphenol Corporation Common Stock,APH,0,146.06,1.37,3.66,34.17,119.31,-950,-13.49
2026-02-27,NYSE,Arista Networks Inc. Common Stock,ANET,0,133.5,-5.81,2.16,-2.23,43.47,-960,-8.03
2026-02-27,NYSE,Deere & Company Common Stock,DE,0,629.71,19.26,35.57,31.56,30.97,-960,-10.55
2026-02-27,NYSE,AT&T Inc. 5.350% Global Notes due 2066,TBB,0,22.69,1.02,1.07,0.53,-5.06,-970,-6.3
2026-02-27,NYSE,BlackRock Inc. Common Stock,BLK,0,1063.23,-4.98,1.52,-5.67,8.74,-980,-9.55
2026-02-27,NYSE,Uber Technologies Inc. Common Stock,UBER,0,75.42,-5.78,-13.85,-19.55,-0.78,-990,-4.63
2026-02-27,NYSE,Union Pacific Corporation Common Stock,UNP,0,264.98,12.71,14.3,18.52,7.41,-990,-8.44
2026-02-27,NYSE,Southern Copper Corporation Common Stock,SCCO,0,218.3,15.67,63.35,131.05,154.7,-990,-21.18
2026-02-27,NYSE,Lockheed Martin Corporation Common Stock,LMT,0,658.08,3.76,43.73,44.43,46.12,-1010,-8.16
2026-02-27,NYSE,Eaton Corporation PLC Ordinary Shares,ETN,0,375.92,6.97,8.68,7.67,28.16,-1040,-4.85
2026-02-27,NYSE,Welltower Inc. Common Stock,WELL,0,207.12,9.96,-0.53,23.08,34.92,-1060,-4.54
2026-02-27,NYSE,Danaher Corporation Common Stock,DHR,0,210.64,-3.77,-7.12,2.34,1.39,-1070,-9.99
2026-02-27,NYSE,Petroleo Brasileiro S.A. Petrobras ADS,PBR,0,16.63,8.41,32.62,34.11,24.57,-1090,24.77
2026-02-27,NYSE,Lowe's Companies Inc. Common Stock,LOW,0,264.57,-0.93,9.11,2.52,6.41,-1140,-10.69
2026-02-27,NYSE,Accenture plc Class A Ordinary Shares (Ireland),ACN,0,208.72,-20.83,-16.51,-19.71,-40.11,-1200,-5
2026-02-27,NYSE,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),SMFG,0,22.44,6.91,23.16,36.66,46.57,-1210,-11.99
2026-02-27,NYSE,British American Tobacco Industries p.l.c. Common Stock ADR,BTI,0,62.65,3.25,6.8,10.12,60.93,-1230,-6.67
2026-02-27,NYSE,HDFC Bank Limited Common Stock,HDB,0,31.85,-1.64,-13.5,-10.48,3.38,-1250,-21.88
2026-02-27,NYSE,Unilever PLC American Depositary Shares (each representing One Ordinary Share),UL,0,73.75,7.88,8.2,3.73,15.81,-1260,-22.75
2026-02-27,NYSE,Chubb Limited Common Stock,CB,0,340.86,10.11,15.09,23.92,19.4,-1270,-4.38
2026-02-27,NYSE,S&P Global Inc. Common Stock,SPGI,0,441.88,-16.28,-11.42,-19.43,-17.21,-1280,-3.74
2026-02-27,NYSE,Stryker Corporation Common Stock,SYK,0,387.46,4.84,4.39,-1.01,0.33,-1290,-15.19
2026-02-27,NYSE,Sony Group Corporation American Depositary Shares,SONY,0,23.06,4.34,-21.43,-14.08,-5.57,-1320,-10.23
2026-02-27,NYSE,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),BUD,0,80.95,12.93,31.56,29.17,35.28,-1330,-14.31
2026-02-27,NYSE,Bristol-Myers Squibb Company Common Stock,BMY,0,62.37,13.3,26.77,32.2,4.61,-1340,-2.76
2026-02-27,NYSE,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,BBVA,0,23.13,-9.01,7.33,27.58,74.83,-1370,-6.36
2026-02-27,NYSE,Prologis Inc. Common Stock,PLD,0,142.57,9.2,10.92,25.3,15.05,-1390,-7.29
2026-02-27,NYSE,BP p.l.c. Common Stock,BP,0,38.86,2.59,7.65,10.3,17.33,-1410,20.95
2026-02-27,NYSE,Enbridge Inc Common Stock,ENB,0,53.14,8.8,8.94,9.93,24.36,-1470,1.88
2026-02-27,NYSE,Rio Tinto Plc Common Stock,RIO,0,99.34,9.13,38.07,58.39,64.04,-1490,-6.09
2026-02-27,NYSE,Newmont Corporation,NEM,0,130,15.71,43.28,74.73,203.45,-1520,-16.73
2026-02-27,NYSE,Corning Incorporated Common Stock,GLW,0,150.38,45.65,78.6,124.35,199.86,-1530,-9.58
2026-02-27,NYSE,Progressive Corporation (The) Common Stock,PGR,0,213.66,2.72,-6.61,-13.52,-24.23,-1540,-7.22
2026-02-27,NYSE,Capital One Financial Corporation Common Stock,COF,0,195.64,-10.64,-10.7,-13.9,-2.45,-1580,-6.75
2026-02-27,NYSE,Parker-Hannifin Corporation Common Stock,PH,0,1009.18,7.84,17.12,32.9,50.96,-1610,-11.29
2026-02-27,NYSE,GSK plc American Depositary Shares (Each representing two Ordinary Shares),GSK,0,59.13,14.59,23.55,49.05,57.3,-1610,-6.66
2026-02-27,NYSE,Medtronic plc. Ordinary Shares,MDT,0,97.66,-5.15,-7.28,5.23,6.13,-1620,-11.27
2026-02-27,NYSE,Altria Group Inc.,MO,0,69.04,11.37,17,2.72,23.62,-1660,-4.42
2026-02-27,NYSE,ServiceNow Inc. Common Stock,NOW,0,108.01,-7.69,-33.52,-41.14,-41.91,-1700,-3.2
2026-02-27,NYSE,Southern Company (The) Common Stock,SO,0,97.38,9.04,6.87,5.5,8.45,-1770,-0.88
2026-02-27,NYSE,McKesson Corporation Common Stock,MCK,0,987.37,18.79,12.06,43.8,54.21,-1790,-12.36
2026-02-27,NYSE,Dell Technologies Inc. Class C Common Stock,DELL,0,148.08,29.4,11.05,21.23,44.1,-1830,10.84
2026-02-27,NYSE,HCA Healthcare Inc. Common Stock,HCA,0,529.7,8.49,4.21,31.13,72.94,-1830,-10.66
2026-02-27,NYSE,Equinor ASA,EQNR,0,29.83,11.1,30.21,21.21,27.53,-1840,41.47
2026-02-27,NYSE,Duke Energy Corporation (Holding Company) Common Stock,DUK,0,130.85,7.83,5.58,6.83,11.37,-1850,0.07
2026-02-27,NYSE,Agnico Eagle Mines Limited Common Stock,AEM,0,251.6,32.07,44.24,74.52,161.32,-1920,-19.32
2026-02-27,NYSE,Canadian Natural Resources Limited Common Stock,CNQ,0,43.77,17.63,29.61,38.29,54.83,-1980,11.33
2026-02-27,NYSE,Spotify Technology S.A. Ordinary Shares,SPOT,0,514.94,2.92,-14.01,-24.48,-15.31,-2020,-5.83
2026-02-27,NYSE,Mizuho Financial Group Inc. Sponosred ADR (Japan),MFG,0,8.87,2.78,24.93,34.39,57.27,-2030,-10.48
2026-02-27,NYSE,Northrop Grumman Corporation Common Stock,NOC,0,724.38,4.64,26.58,22.77,56.88,-2050,-5.82
2026-02-27,NYSE,Vertiv Holdings LLC Class A Common Stock,VRT,0,254.89,36.91,41.82,99.84,167.83,-2070,-1.69
2026-02-27,NYSE,Bank Of Montreal Common Stock,BMO,0,143.93,5.71,14.11,18.95,39.98,-2080,-5.97
2026-02-27,NYSE,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),ITUB,0,9.05,5.36,19.55,30.59,86.6,-2100,-7.4
2026-02-27,NYSE,Boston Scientific Corporation Common Stock,BSX,0,76.85,-17.83,-24.35,-27.16,-25.96,-2120,-18.35
2026-02-27,NYSE,General Dynamics Corporation Common Stock,GD,0,357.05,1.7,4.51,10.01,41.35,-2230,-3.87
2026-02-27,NYSE,Waste Management Inc. Common Stock,WM,0,240.84,8.37,10.54,6.38,3.46,-2270,-4.59
2026-02-27,NYSE,ICICI Bank Limited Common Stock,IBN,0,30.51,4.17,-2.31,-3.88,9.43,-2300,-15.11
2026-02-27,NYSE,Howmet Aerospace Inc. Common Stock,HWM,0,262.53,26.17,28.32,50.79,92.19,-2320,-12.22
2026-02-27,NYSE,Trane Technologies plc,TT,0,462.32,9.92,9.69,11.24,30.71,-2330,-9.86
2026-02-27,NYSE,CVS Health Corporation Common Stock,CVS,0,79.9,7.22,-0.57,9.23,21.58,-2330,-10.11
2026-02-27,NYSE,Brookfield Corporation Class A Limited Voting Shares,BN,0,43.84,-3.75,-6.72,0.07,13.49,-2360,-7.69
2026-02-27,NYSE,Intercontinental Exchange Inc. Common Stock,ICE,0,164.13,-5.55,4.34,-7.06,-5.25,-2370,-4.17
2026-02-27,NYSE,ENI S.p.A. Common Stock,E,0,46.94,14.71,25.44,31.23,62.03,-2480,20.6
2026-02-27,NYSE,Williams Companies Inc. (The) Common Stock,WMB,0,74.72,11.09,22.63,29.09,28.43,-2540,-2.6
2026-02-27,NYSE,Canadian Imperial Bank of Commerce Common Stock,CM,0,100.96,9.28,17.22,30.62,66.66,-2560,-6.15
2026-02-27,NYSE,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,BNS,0,75.75,1.38,9.32,21.28,52.63,-2610,-8.5
2026-02-27,NYSE,Blackstone Inc. Common Stock,BX,0,113.37,-20.4,-22.57,-33.86,-29.65,-2630,1.43
2026-02-27,NYSE,FedEx Corporation Common Stock,FDX,0,387,20.09,40.38,67.48,47.2,-2650,-7.96
2026-02-27,NYSE,Freeport-McMoRan Inc. Common Stock,FCX,0,68.08,13.03,58.4,53.33,84.45,-2730,-13.66
2026-02-27,NYSE,Marsh Common Stock,MRSH,0,186.74,-0.77,1.79,-9.27,-21.49,-2860,-7.12
2026-02-27,NYSE,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,NGG,0,93.77,9.97,23.2,32.88,50.93,-2880,-9.78
2026-02-27,NYSE,PNC Financial Services Group Inc. (The) Common Stock,PNC,0,212.35,-4.9,11.34,2.37,10.65,-3100,-2.01
2026-02-27,NYSE,United Parcel Service Inc. Common Stock,UPS,0,115.96,9.17,21.06,32.62,-2.58,-3100,-15.16
2026-02-27,NYSE,KKR & Co. Inc. Common Stock,KKR,0,87.68,-23.26,-28.31,-37.14,-35.33,-3130,5.5
2026-02-27,NYSE,Quanta Services Inc. Common Stock,PWR,0,563.08,18.64,21.12,48.98,116.88,-3180,-2.5
2026-02-27,NYSE,Enterprise Products Partners L.P. Common Stock,EPD,0,36.14,8.89,10.38,12.45,8.17,-3280,4.7
2026-02-27,NYSE,The Bank of New York Mellon Corporation Common Stock,BK,0,119.1,-0.68,6.24,12.78,33.9,-3310,-0.39
2026-02-27,NYSE,U.S. Bancorp Common Stock,USB,0,54.66,-2.58,11.44,11.94,16.55,-3350,-4.85
2026-02-27,NYSE,American Tower Corporation (REIT) Common Stock,AMT,0,191.86,7.02,5.84,-5.88,-6.69,-3350,-10.05
2026-02-27,NYSE,Johnson Controls International plc Ordinary Share,JCI,0,144.3,21,24.06,35,68.46,-3450,-9.25
2026-02-27,NYSE,Sherwin-Williams Company (The) Common Stock,SHW,0,362.59,2.24,5.5,-0.89,0.09,-3520,-11.59
2026-02-27,NYSE,Ferrari N.V. Common Shares,RACE,0,379.92,14.03,-3.06,-20.39,-18.22,-3640,-10.92
2026-02-27,NYSE,Suncor Energy Inc. Common Stock,SU,0,56.52,6.7,26.22,36.85,47.65,-3640,16.97
2026-02-27,NYSE,Nike Inc. Common Stock,NKE,0,62.18,0.6,-3.79,-19.63,-21.72,-3670,-15.05
2026-02-27,NYSE,Moody's Corporation Common Stock,MCO,0,477.59,-7.36,-2.69,-6.31,-5.23,-3840,-8.66
2026-02-27,NYSE,EOG Resources Inc. Common Stock,EOG,0,124.08,10.66,15.05,-0.59,-2.25,-3920,16.51
2026-02-27,NYSE,America Movil S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares,AMX,0,26.02,25.7,12.74,30.17,82.85,-3960,-2.08
2026-02-27,NYSE,SLB Limited Common Shares,SLB,0,51.34,6.12,41.67,39.36,23.24,-4000,0.1
2026-02-27,NYSE,3M Company Common Stock,MMM,0,165.32,7.94,-3.91,6.29,6.58,-4070,-12.15
2026-02-27,NYSE,ING Group N.V. Common Stock,ING,0,28.77,-2.11,10.91,20.73,62.27,-4570,-9.45
2026-02-27,NYSE,Ecolab Inc. Common Stock,ECL,0,308.35,9.35,12.06,11.3,14.62,-4580,-13.73
2026-02-27,NYSE,Illinois Tool Works Inc. Common Stock,ITW,0,290.63,11.24,16.59,9.82,10.1,-4690,-10.44
