"날짜","종가","시가","고가","저가","거래량","변동 %"
"2014- 08- 01","66.71","66.32","67.20","64.71","307.92M","0.18%"
"2014- 07- 01","66.59","68.72","69.29","66.52","252.07M","-2.60%"
"2014- 06- 01","68.37","69.64","70.78","67.67","265.97M","-1.50%"
"2014- 05- 01","69.41","68.39","69.45","67.72","277.26M","1.60%"
"2014- 04- 01","68.32","67.60","68.40","65.68","364.97M","1.67%"
"2014- 03- 01","67.20","66.38","68.19","64.82","453.93M","-0.46%"
"2014- 02- 01","67.51","63.54","67.87","62.28","368.42M","6.13%"
"2014- 01- 01","63.61","66.21","67.22","63.31","397.84M","-5.19%"
"2013- 12- 01","67.09","66.01","67.36","63.50","325.96M","1.28%"
"2013- 11- 01","66.24","65.53","66.60","64.62","321.00M","0.55%"
"2013- 10- 01","65.88","63.87","66.96","62.53","349.80M","3.26%"
"2013- 09- 01","63.80","60.51","65.11","60.04","324.99M","7.82%"
"2013- 08- 01","59.17","61.12","62.19","59.16","316.28M","-1.96%"
"2013- 07- 01","60.35","57.81","61.38","57.02","317.33M","5.32%"
"2013- 06- 01","57.30","60.08","61.20","56.44","462.74M","-4.61%"
"2013- 05- 01","60.07","62.00","64.14","60.03","415.42M","-3.02%"
"2013- 04- 01","61.94","58.57","61.99","58.09","423.34M","5.02%"
"2013- 03- 01","58.98","57.80","59.99","57.58","372.90M","1.31%"
"2013- 02- 01","58.22","59.36","59.59","57.02","371.33M","-1.29%"
"2013- 01- 01","58.98","57.67","59.42","56.69","328.75M","3.73%"
"2012- 12- 01","56.86","55.34","56.88","53.40","353.94M","3.25%"
"2012- 11- 01","55.07","53.85","55.25","51.63","341.24M","2.78%"
"2012- 10- 01","53.58","53.57","55.23","52.72","324.69M","1.09%"
"2012- 09- 01","53.00","51.47","55.58","51.12","399.61M","2.71%"
"2012- 08- 01","51.60","50.35","52.92","48.94","375.51M","3.20%"
"2012- 07- 01","50.00","50.10","50.79","47.29","393.48M","0.08%"
"2012- 06- 01","49.96","46.93","50.83","46.53","458.39M","4.61%"
"2012- 05- 01","47.76","53.63","54.22","47.22","487.05M","-11.14%"
"2012- 04- 01","53.75","54.64","55.68","51.66","391.26M","-2.08%"
"2012- 03- 01","54.89","54.96","55.91","52.59","398.94M","0.42%"
"2012- 02- 01","54.66","52.84","55.64","52.78","386.98M","4.83%"
"2012- 01- 01","52.14","50.54","52.98","48.99","392.46M","5.27%"
"2011- 12- 01","49.53","50.98","51.81","47.83","511.12M","-3.34%"
"2011- 11- 01","51.24","50.27","52.80","46.45","516.34M","-2.18%"
"2011- 10- 01","52.38","47.31","55.87","45.45","549.57M","9.63%"
"2011- 09- 01","47.78","53.31","53.80","46.08","636.21M","-10.81%"
"2011- 08- 01","53.57","59.37","59.40","49.63","707.03M","-8.75%"
"2011- 07- 01","58.71","60.05","60.86","56.85","394.50M","-2.38%"
"2011- 06- 01","60.14","61.72","61.79","56.70","470.19M","-3.09%"
"2011- 05- 01","62.06","64.13","64.35","58.82","413.50M","-2.21%"
"2011- 04- 01","63.46","60.19","64.07","59.03","299.30M","5.63%"
"2011- 03- 01","60.08","61.76","61.81","54.10","496.24M","-2.39%"
"2011- 02- 01","61.55","60.20","61.98","59.80","298.36M","3.55%"
"2011- 01- 01","59.44","58.61","60.41","56.72","330.98M","2.10%"
"2010- 12- 01","58.22","55.33","58.71","55.22","341.42M","7.30%"
"2010- 11- 01","54.26","57.10","59.51","53.85","416.28M","-4.82%"
"2010- 10- 01","57.01","55.48","58.10","54.46","344.19M","3.81%"
"2010- 09- 01","54.92","51.16","55.81","51.06","410.46M","9.97%"
"2010- 08- 01","49.94","53.09","53.95","48.82","410.85M","-3.80%"
"2010- 07- 01","51.91","47.10","52.81","46.45","511.79M","11.61%"
"2010- 06- 01","46.51","47.89","51.49","46.13","634.92M","-3.75%"
"2010- 05- 01","48.32","54.51","54.99","45.85","851.07M","-11.19%"
"2010- 04- 01","54.41","56.55","58.09","53.68","414.40M","-2.80%"
"2010- 03- 01","55.98","52.74","56.51","52.60","364.04M","6.39%"
"2010- 02- 01","52.62","53.20","54.46","49.94","405.87M","0.27%"
"2010- 01- 01","52.48","56.42","58.00","52.33","365.07M","-5.07%"
