"날짜","종가","시가","고가","저가","거래량","변동 %"
"2006- 06- 01","42.31","41.05","42.36","38.22","1.01M","1.98%"
"2006- 05- 01","41.49","43.05","44.21","39.85","1.59M","-2.92%"
"2006- 04- 01","42.74","40.98","42.88","39.76","2.04M","4.81%"
"2006- 03- 01","40.78","40.25","41.35","39.24","2.09M","2.51%"
"2006- 02- 01","39.78","38.50","40.00","37.80","1.71M","3.38%"
"2006- 01- 01","38.48","36.65","38.54","36.60","846.10K","6.39%"
"2005- 12- 01","36.17","36.30","36.91","35.56","778.10K","-0.08%"
"2005- 11- 01","36.20","36.31","36.62","35.17","791.20K","-0.88%"
"2005- 10- 01","36.52","37.57","37.87","35.86","677.40K","-3.23%"
"2005- 09- 01","37.74","36.18","38.05","36.18","641.60K","5.01%"
"2005- 08- 01","35.94","35.82","37.01","35.15","457.30K","1.04%"
"2005- 07- 01","35.57","34.24","35.87","33.17","218.60K","4.31%"
"2005- 06- 01","34.10","33.52","34.35","33.23","364.30K","1.73%"
"2005- 05- 01","33.52","33.78","34.64","33.42","221.10K","0.21%"
"2005- 04- 01","33.45","34.53","34.90","32.95","361.90K","-2.96%"
"2005- 03- 01","34.47","35.79","36.50","34.22","908.80K","-3.55%"
"2005- 02- 01","35.74","34.70","36.24","34.60","947.60K","2.91%"
"2005- 01- 01","34.73","35.45","35.45","33.36","882.10K","-1.61%"
