"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 02- 01","236.47","228.25","237.31","226.82","1.37B","3.93%"
"2017- 01- 01","227.53","225.04","229.71","223.88","1.48B","1.79%"
"2016- 12- 01","223.53","220.73","228.34","219.15","1.82B","1.43%"
"2016- 11- 01","220.38","212.93","221.82","208.38","2.07B","3.68%"
"2016- 10- 01","212.55","215.82","216.70","211.21","1.73B","-1.73%"
"2016- 09- 01","216.30","217.37","219.22","212.31","2.30B","-0.50%"
"2016- 08- 01","217.38","217.19","219.60","214.25","1.52B","0.12%"
"2016- 07- 01","217.12","209.36","217.54","207.06","1.65B","3.65%"
"2016- 06- 01","209.47","209.12","212.52","198.65","2.63B","-0.18%"
"2016- 05- 01","209.84","206.92","210.69","202.78","1.83B","1.70%"
"2016- 04- 01","206.33","204.35","210.92","203.09","1.91B","0.39%"
"2016- 03- 01","205.52","195.01","206.87","194.45","2.32B","6.18%"
"2016- 02- 01","193.56","192.53","196.68","181.09","2.92B","-0.08%"
"2016- 01- 01","193.72","200.49","201.90","181.02","3.71B","-4.98%"
"2015- 12- 01","203.87","209.44","211.00","199.83","2.92B","-2.31%"
"2015- 11- 01","208.69","208.32","211.66","202.18","1.92B","0.37%"
"2015- 10- 01","207.93","192.08","209.44","189.12","2.54B","8.51%"
"2015- 09- 01","191.63","193.12","202.89","186.93","3.28B","-3.06%"
"2015- 08- 01","197.67","210.46","211.31","182.40","3.73B","-6.10%"
"2015- 07- 01","210.50","207.73","213.18","204.11","2.45B","2.26%"
"2015- 06- 01","205.85","211.94","213.34","205.28","2.54B","-2.51%"
"2015- 05- 01","211.14","209.40","213.78","206.76","1.89B","1.29%"
"2015- 04- 01","208.46","206.39","212.48","204.51","2.04B","0.98%"
"2015- 03- 01","206.43","210.78","212.06","204.12","2.75B","-2.01%"
"2015- 02- 01","210.66","200.05","212.24","197.86","1.90B","5.62%"
"2015- 01- 01","199.45","206.38","206.88","198.55","3.18B","-2.96%"
"2014- 12- 01","205.54","206.40","212.97","197.86","3.05B","-0.80%"
"2014- 11- 01","207.20","201.92","207.87","200.06","1.57B","2.75%"
"2014- 10- 01","201.66","196.70","201.82","181.92","3.94B","2.36%"
"2014- 09- 01","197.02","200.97","201.90","196.05","2.11B","-1.84%"
"2014- 08- 01","200.71","192.56","200.82","190.55","1.83B","3.95%"
"2014- 07- 01","193.09","196.20","199.06","192.97","1.89B","-1.34%"
"2014- 06- 01","195.72","192.95","196.60","191.97","1.68B","1.58%"
"2014- 05- 01","192.68","188.22","192.80","186.01","1.78B","2.32%"
"2014- 04- 01","188.31","187.62","189.70","181.31","2.35B","0.70%"
"2014- 03- 01","187.01","184.65","189.02","183.75","2.55B","0.39%"
"2014- 02- 01","186.29","177.97","187.15","173.71","2.39B","4.55%"
"2014- 01- 01","178.18","183.98","184.94","176.88","2.53B","-3.52%"
"2013- 12- 01","184.69","181.09","184.69","177.32","2.23B","2.04%"
"2013- 11- 01","181.00","176.02","181.75","174.76","1.93B","2.96%"
"2013- 10- 01","175.79","168.14","177.51","164.53","2.90B","4.63%"
"2013- 09- 01","168.01","165.23","173.60","163.70","2.25B","2.66%"
"2013- 08- 01","163.65","169.99","170.97","163.05","2.28B","-3.00%"
"2013- 07- 01","168.71","161.26","169.86","160.22","2.33B","5.17%"
"2013- 06- 01","160.42","163.83","165.99","155.73","3.53B","-1.85%"
"2013- 05- 01","163.44","159.33","169.07","158.10","2.78B","2.35%"
"2013- 04- 01","159.68","156.59","159.72","153.55","2.91B","1.92%"
"2013- 03- 01","156.67","151.09","156.85","150.41","2.33B","3.34%"
"2013- 02- 01","151.61","150.65","153.28","148.73","2.58B","1.28%"
"2013- 01- 01","149.70","145.11","150.94","144.73","2.59B","5.12%"
"2012- 12- 01","142.41","142.80","145.58","139.54","2.89B","0.18%"
"2012- 11- 01","142.16","141.65","143.72","134.70","3.03B","0.57%"
"2012- 10- 01","141.35","144.52","147.16","140.39","2.72B","-1.82%"
"2012- 09- 01","143.97","141.04","148.11","140.13","2.39B","1.99%"
"2012- 08- 01","141.16","138.70","143.09","135.58","2.41B","2.51%"
"2012- 07- 01","137.71","136.48","139.34","132.60","2.86B","1.18%"
"2012- 06- 01","136.10","129.41","136.27","127.14","3.64B","3.52%"
"2012- 05- 01","131.47","139.79","141.66","129.55","4.00B","-6.01%"
"2012- 04- 01","139.87","140.64","142.21","135.76","3.03B","-0.67%"
