"날짜","종가","시가","고가","저가","거래량","변동 %"
"2014- 03- 01","19.04","20.67","20.92","18.87","141.42M","-6.44%"
"2014- 02- 01","20.35","18.62","21.30","18.58","168.97M","10.30%"
"2014- 01- 01","18.45","19.35","19.84","18.39","170.95M","-1.39%"
"2013- 12- 01","18.71","18.89","19.69","18.26","185.81M","-2.75%"
"2013- 11- 01","19.24","21.09","21.15","18.92","121.67M","-8.79%"
"2013- 10- 01","21.09","20.18","22.23","19.88","196.05M","0.93%"
"2013- 09- 01","20.90","23.57","23.58","20.45","208.91M","-7.52%"
"2013- 08- 01","22.60","19.09","23.84","18.72","265.80M","18.08%"
"2013- 07- 01","19.14","18.98","19.89","18.06","183.11M","0.90%"
"2013- 06- 01","18.97","21.67","22.19","17.75","284.80M","-11.50%"
"2013- 05- 01","21.43","22.69","23.57","20.81","321.80M","-8.63%"
"2013- 04- 01","23.46","27.08","27.15","21.96","333.06M","-14.47%"
"2013- 03- 01","27.43","27.67","28.39","27.17","138.65M","-0.40%"
"2013- 02- 01","27.54","31.02","31.05","27.35","228.59M","-9.53%"
"2013- 01- 01","30.44","30.38","31.41","28.61","246.30M","3.64%"
"2012- 12- 01","29.37","32.52","32.77","28.65","231.98M","-9.24%"
"2012- 11- 01","32.36","31.50","33.31","29.84","229.05M","3.49%"
"2012- 10- 01","31.27","33.76","34.08","30.53","217.20M","-6.60%"
"2012- 09- 01","33.48","31.19","34.05","30.98","308.78M","8.74%"
"2012- 08- 01","30.79","26.45","30.80","26.13","234.29M","13.53%"
"2012- 07- 01","27.12","26.66","27.60","25.73","184.11M","1.76%"
"2012- 06- 01","26.65","27.47","29.02","25.34","273.47M","-1.15%"
"2012- 05- 01","26.96","30.36","30.44","25.99","314.62M","-10.46%"
"2012- 04- 01","30.11","31.53","32.34","29.09","267.71M","-4.05%"
"2012- 03- 01","31.38","33.74","34.64","30.21","423.35M","-6.47%"
"2012- 02- 01","33.55","32.97","36.44","31.82","438.81M","3.93%"
"2012- 01- 01","32.28","27.97","33.10","27.83","369.94M","19.82%"
"2011- 12- 01","26.94","32.14","32.53","25.65","384.24M","-15.81%"
"2011- 11- 01","32.00","31.70","34.39","29.83","400.06M","-4.31%"
"2011- 10- 01","33.44","29.99","34.44","27.90","515.35M","15.67%"
"2011- 09- 01","28.91","40.40","42.30","27.41","751.49M","-28.53%"
"2011- 08- 01","40.45","38.27","42.78","36.04","961.63M","4.12%"
"2011- 07- 01","38.85","33.06","40.35","32.61","738.92M","14.80%"
"2011- 06- 01","33.84","37.05","37.50","32.53","714.17M","-10.00%"
"2011- 05- 01","37.60","44.10","46.23","31.97","2.33B","-19.80%"
"2011- 04- 01","46.88","36.40","48.35","36.18","1.53B","27.50%"
"2011- 03- 01","36.77","33.58","37.26","33.01","725.28M","11.05%"
"2011- 02- 01","33.11","27.71","33.20","27.23","513.32M","20.88%"
"2011- 01- 01","27.39","30.29","30.44","26.03","551.76M","-9.24%"
"2010- 12- 01","30.18","27.78","30.25","27.34","610.25M","9.99%"
"2010- 11- 01","27.44","24.35","28.72","23.41","799.70M","13.53%"
"2010- 10- 01","24.17","21.52","24.17","21.42","382.06M","13.42%"
"2010- 09- 01","21.31","18.96","21.57","18.88","238.08M","12.57%"
"2010- 08- 01","18.93","18.02","19.00","17.43","153.13M","7.68%"
"2010- 07- 01","17.58","18.06","18.10","17.06","156.45M","-3.46%"
"2010- 06- 01","18.21","18.17","18.94","16.94","178.92M","1.00%"
"2010- 05- 01","18.03","18.41","19.44","16.73","314.04M","-1.26%"
"2010- 04- 01","18.26","17.58","18.40","17.25","177.89M","6.53%"
"2010- 03- 01","17.14","16.23","17.31","16.10","205.07M","6.66%"
"2010- 02- 01","16.07","16.02","16.47","14.37","256.12M","1.07%"
"2010- 01- 01","15.90","17.05","18.45","15.70","264.14M","-3.87%"
