"날짜","종가","시가","고가","저가","거래량","변동 %"
"2014- 05- 01","114.10","110.88","115.19","110.54","167.21M","2.70%"
"2014- 04- 01","111.10","108.26","111.99","107.17","145.12M","1.83%"
"2014- 03- 01","109.10","108.88","111.07","105.60","155.68M","0.49%"
"2014- 02- 01","108.57","107.79","109.34","105.62","134.20M","0.27%"
"2014- 01- 01","108.28","101.72","108.41","101.69","178.66M","6.30%"
"2013- 12- 01","101.86","103.80","104.41","101.17","146.38M","-2.48%"
"2013- 11- 01","104.45","106.97","107.00","102.16","151.37M","-2.96%"
"2013- 10- 01","107.64","105.90","108.73","104.27","180.55M","1.17%"
"2013- 09- 01","106.40","104.59","107.28","102.19","181.88M","0.39%"
"2013- 08- 01","105.99","106.49","107.63","102.11","197.30M","-1.59%"
"2013- 07- 01","107.70","109.73","110.80","105.85","150.84M","-2.48%"
"2013- 06- 01","110.44","113.78","116.79","107.76","249.93M","-3.50%"
"2013- 05- 01","114.45","123.46","124.26","113.17","208.68M","-6.96%"
"2013- 04- 01","123.01","117.52","123.79","117.49","167.63M","4.46%"
"2013- 03- 01","117.76","118.84","119.21","114.62","157.41M","-0.63%"
"2013- 02- 01","118.51","117.73","119.67","115.51","141.94M","1.01%"
"2013- 01- 01","117.32","119.76","120.70","116.16","121.91M","-3.19%"
"2012- 12- 01","121.18","123.72","126.08","119.90","91.92M","-2.89%"
"2012- 11- 01","124.79","122.77","127.19","121.24","85.14M","1.16%"
"2012- 10- 01","123.36","123.97","124.78","119.87","115.87M","-0.69%"
"2012- 09- 01","124.22","126.92","127.63","118.05","122.57M","-2.74%"
"2012- 08- 01","127.72","128.53","130.69","120.52","158.76M","-1.53%"
"2012- 07- 01","129.70","125.45","132.21","125.21","131.37M","3.59%"
"2012- 06- 01","125.20","128.87","130.38","124.09","223.20M","-1.88%"
"2012- 05- 01","127.60","117.43","129.08","116.07","197.35M","8.76%"
"2012- 04- 01","117.32","113.00","118.41","110.57","153.45M","4.56%"
"2012- 03- 01","112.20","116.17","118.11","109.69","214.79M","-4.45%"
"2012- 02- 01","117.43","119.75","119.90","114.62","160.13M","-2.83%"
"2012- 01- 01","120.85","119.42","121.64","115.55","153.02M","-0.33%"
"2011- 12- 01","121.25","116.29","124.02","115.80","166.55M","2.86%"
"2011- 11- 01","117.88","118.71","123.05","115.21","196.59M","1.73%"
"2011- 10- 01","115.88","121.88","125.03","109.82","235.64M","-4.07%"
"2011- 09- 01","120.80","107.47","123.87","106.08","269.06M","12.87%"
"2011- 08- 01","107.03","97.39","112.14","97.35","489.15M","9.30%"
"2011- 07- 01","97.92","94.13","98.53","93.36","192.03M","4.06%"
"2011- 06- 01","94.10","96.92","97.74","93.14","210.87M","-2.68%"
"2011- 05- 01","96.69","93.32","96.76","93.17","145.44M","2.98%"
"2011- 04- 01","93.89","91.50","93.92","89.65","148.95M","1.91%"
"2011- 03- 01","92.13","91.52","94.94","89.65","213.95M","-0.29%"
"2011- 02- 01","92.40","90.55","92.52","88.14","200.70M","1.29%"
"2011- 01- 01","91.22","93.20","94.31","90.39","223.45M","-3.08%"
"2010- 12- 01","94.12","96.65","97.11","90.47","285.28M","-4.36%"
"2010- 11- 01","98.41","100.80","102.27","93.81","241.98M","-2.00%"
"2010- 10- 01","100.42","104.23","106.10","99.16","148.93M","-4.82%"
"2010- 09- 01","105.51","107.02","107.05","100.85","179.34M","-2.81%"
"2010- 08- 01","108.56","99.24","109.34","98.56","166.34M","8.04%"
"2010- 07- 01","100.48","101.57","102.66","97.92","130.90M","-1.25%"
"2010- 06- 01","101.75","97.23","101.79","95.10","131.83M","5.44%"
"2010- 05- 01","96.50","91.42","100.00","91.28","219.40M","4.74%"
"2010- 04- 01","92.13","88.77","92.17","87.30","102.62M","2.94%"
"2010- 03- 01","89.50","91.33","91.68","88.27","79.02M","-2.37%"
"2010- 02- 01","91.67","91.71","92.42","88.51","82.90M","-0.69%"
"2010- 01- 01","92.31","89.84","92.39","88.76","65.26M","2.69%"
