"날짜","종가","시가","고가","저가","거래량","변동 %"
"2008- 12- 01","264.04","401.20","439.12","258.60","2.02M","-32.30%"
"2008- 11- 01","390.00","361.84","504.48","351.96","739.06K","8.00%"
"2008- 10- 01","361.12","308.32","445.60","307.88","566.27K","18.60%"
"2008- 09- 01","304.48","282.00","317.60","222.44","688.96K","5.59%"
"2008- 08- 01","288.36","299.68","304.84","279.20","400.23K","-3.70%"
"2008- 07- 01","299.44","315.72","331.12","294.36","337.93K","-4.03%"
"2008- 06- 01","312.00","290.24","312.44","282.68","232.49K","7.62%"
"2008- 05- 01","289.92","302.76","304.08","288.00","194.66K","-4.18%"
"2008- 04- 01","302.58","315.64","316.69","297.44","369.26K","-4.19%"
"2008- 03- 01","315.80","323.68","341.56","307.80","423.87K","-1.14%"
"2008- 02- 01","319.44","306.40","322.68","301.12","363.87K","3.42%"
"2008- 01- 01","308.88","288.04","368.52","287.52","906.95K","7.10%"
"2007- 12- 01","288.40","289.88","301.32","275.92","259.37K","-0.51%"
"2007- 11- 01","289.88","276.36","302.56","274.28","240.88K","7.76%"
"2007- 10- 01","269.00","273.16","282.40","260.80","108.26K","-1.69%"
"2007- 09- 01","273.62","282.80","294.79","271.68","130.72K","-3.31%"
"2007- 08- 01","283.00","290.28","303.60","277.68","236.46K","-2.39%"
"2007- 07- 01","289.92","266.96","291.08","260.92","122.24K","8.31%"
"2007- 06- 01","267.68","264.00","274.20","262.24","91.10K","0.94%"
"2007- 05- 01","265.20","273.84","276.40","264.20","144.59K","-3.32%"
"2007- 04- 01","274.32","277.36","277.88","267.28","30.99K","-1.17%"
"2007- 03- 01","277.56","285.00","291.28","273.72","90.03K","-0.29%"
"2007- 02- 01","278.36","273.76","281.32","266.76","19.83K","1.40%"
