"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 07- 01","3.29","3.20","3.38","2.93","1.13B","3.52%"
"2012- 06- 01","3.18","2.72","3.20","2.57","1.42B","11.43%"
"2012- 05- 01","2.85","3.45","3.59","2.73","1.37B","-17.38%"
"2012- 04- 01","3.45","3.53","3.65","3.17","1.44B","-2.27%"
"2012- 03- 01","3.53","3.26","3.63","3.05","1.23B","9.29%"
"2012- 02- 01","3.23","2.92","3.32","2.91","1.30B","13.33%"
"2012- 01- 01","2.85","2.64","3.00","2.55","1.27B","13.55%"
"2011- 12- 01","2.51","2.44","2.58","2.20","1.58B","2.45%"
"2011- 11- 01","2.45","2.33","2.68","1.98","2.32B","-3.16%"
"2011- 10- 01","2.53","1.87","2.79","1.62","2.51B","32.46%"
"2011- 09- 01","1.91","2.43","2.49","1.82","2.86B","-20.75%"
"2011- 08- 01","2.41","3.16","3.17","1.84","2.93B","-21.24%"
"2011- 07- 01","3.06","3.27","3.55","2.99","895.53M","-6.42%"
"2011- 06- 01","3.27","3.44","3.44","2.83","768.18M","-5.76%"
"2011- 05- 01","3.47","3.67","3.67","3.21","499.79M","-3.88%"
"2011- 04- 01","3.61","3.39","3.61","3.09","447.64M","8.73%"
"2011- 03- 01","3.32","3.38","3.39","2.77","726.66M","-0.90%"
"2011- 02- 01","3.35","3.09","3.47","3.09","790.69M","10.56%"
"2011- 01- 01","3.03","2.91","3.16","2.87","1.21B","6.32%"
"2010- 12- 01","2.85","2.45","2.87","2.45","1.00B","21.79%"
"2010- 11- 01","2.34","2.40","2.64","2.30","1.61B","-0.85%"
"2010- 10- 01","2.36","2.17","2.44","2.07","1.61B","11.32%"
"2010- 09- 01","2.12","1.72","2.21","1.72","1.90B","27.71%"
"2010- 08- 01","1.66","2.01","2.07","1.61","2.13B","-13.54%"
"2010- 07- 01","1.92","1.59","2.03","1.49","2.66B","21.52%"
"2010- 06- 01","1.58","1.85","2.11","1.57","3.93B","-16.84%"
"2010- 05- 01","1.90","2.54","2.62","1.49","2.85B","-24.00%"
"2010- 04- 01","2.50","2.46","2.73","2.41","2.32B","3.73%"
"2010- 03- 01","2.41","2.05","2.48","2.05","1.83B","19.31%"
"2010- 02- 01","2.02","1.90","2.07","1.71","2.28B","8.60%"
"2010- 01- 01","1.86","2.15","2.31","1.85","2.37B","-11.00%"
"2009- 12- 01","2.09","2.04","2.19","1.94","1.73B","5.03%"
"2009- 11- 01","1.99","1.70","2.09","1.65","2.11B","18.45%"
"2009- 10- 01","1.68","1.79","2.04","1.62","1.88B","-6.67%"
"2009- 09- 01","1.80","1.61","1.93","1.49","1.65B","10.43%"
"2009- 08- 01","1.63","1.52","1.72","1.44","1.43B","10.88%"
"2009- 07- 01","1.47","1.22","1.52","1.01","927.87M","22.50%"
