"날짜","종가","시가","고가","저가","거래량","변동 %"
"2011- 12- 01","11.21","11.10","11.97","9.74","2.11B","0.00%"
"2011- 11- 01","11.21","10.52","12.54","8.41","2.52B","-5.64%"
"2011- 10- 01","11.88","8.08","13.36","6.67","2.85B","44.00%"
"2011- 09- 01","8.25","12.29","12.76","7.95","2.32B","-32.54%"
"2011- 08- 01","12.23","18.84","19.06","8.78","2.57B","-32.73%"
"2011- 07- 01","18.18","20.47","23.02","17.11","790.86M","-11.01%"
"2011- 06- 01","20.43","22.14","22.15","16.64","963.53M","-8.10%"
"2011- 05- 01","22.23","24.00","24.06","19.24","733.82M","-6.12%"
"2011- 04- 01","23.68","22.50","23.93","19.89","527.04M","7.44%"
"2011- 03- 01","22.04","20.94","22.12","17.19","864.19M","6.52%"
"2011- 02- 01","20.69","18.18","21.95","18.05","623.85M","16.63%"
"2011- 01- 01","17.74","18.60","19.82","17.14","715.76M","-2.04%"
"2010- 12- 01","18.11","15.27","18.82","15.24","618.66M","25.07%"
"2010- 11- 01","14.48","13.40","15.33","12.63","863.05M","10.03%"
"2010- 10- 01","13.16","12.11","13.88","11.24","949.93M","11.81%"
"2010- 09- 01","11.77","8.84","12.33","8.76","1.07B","39.45%"
"2010- 08- 01","8.44","11.37","11.55","7.88","1.41B","-21.92%"
"2010- 07- 01","10.81","9.15","11.96","8.13","1.14B","18.53%"
"2010- 06- 01","9.12","11.65","12.69","9.02","1.16B","-24.06%"
"2010- 05- 01","12.01","16.17","16.96","9.73","1.01B","-24.27%"
"2010- 04- 01","15.86","13.96","18.06","13.57","636.99M","16.28%"
"2010- 03- 01","13.64","11.06","14.56","11.03","683.17M","26.18%"
"2010- 02- 01","10.81","9.68","11.17","8.53","613.45M","13.67%"
"2010- 01- 01","9.51","11.16","12.04","9.47","699.08M","-11.04%"
