"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 09- 01","27,328.00","31,264.00","33,552.00","21,344.00","57.04K","-4.53%"
"2015- 08- 01","28,624.00","17,040.00","30,080.00","16,512.00","37.48K","67.67%"
"2015- 07- 01","17,072.00","20,288.00","23,056.00","16,842.40","25.61K","-20.49%"
"2015- 06- 01","21,472.00","20,016.00","22,464.00","17,952.00","21.08K","6.09%"
"2015- 05- 01","20,240.00","22,944.00","24,032.00","19,648.00","14.39K","-13.00%"
"2015- 04- 01","23,264.00","27,280.00","28,096.00","21,952.00","15.97K","-14.52%"
"2015- 03- 01","27,216.00","29,232.00","31,296.00","26,208.00","19.39K","-7.45%"
"2015- 02- 01","29,408.00","37,984.00","39,728.00","28,544.00","14.26K","-25.13%"
"2015- 01- 01","39,280.00","32,480.00","39,440.00","32,048.00","16.08K","16.96%"
"2014- 12- 01","33,584.00","29,712.00","37,376.00","27,296.00","18.81K","15.20%"
"2014- 11- 01","29,152.00","32,288.00","33,952.00","28,315.84","11.82K","-9.71%"
"2014- 10- 01","32,288.00","33,280.00","47,488.00","30,528.00","38.11K","-2.89%"
"2014- 09- 01","33,248.00","29,968.00","33,520.00","28,579.20","16.45K","10.89%"
"2014- 08- 01","29,984.00","33,904.00","37,616.00","29,056.00","17.61K","-11.02%"
"2014- 07- 01","33,696.00","30,176.00","34,032.00","28,750.40","13.62K","10.67%"
"2014- 06- 01","30,448.00","35,808.00","36,160.00","30,143.84","9.81K","-14.97%"
"2014- 05- 01","35,808.00","43,040.00","43,536.00","35,664.00","7.22K","-16.52%"
"2014- 04- 01","42,896.00","44,848.00","49,408.00","42,608.16","9.52K","-4.59%"
"2014- 03- 01","44,960.00","49,648.00","51,392.00","44,944.00","11.78K","-3.80%"
"2014- 02- 01","46,736.00","53,584.00","59,056.00","44,128.00","16.94K","-11.54%"
"2014- 01- 01","52,832.00","46,352.00","53,712.00","42,656.00","11.92K","15.74%"
"2013- 12- 01","45,648.00","48,464.00","52,160.00","44,128.00","9.87K","-6.24%"
"2013- 11- 01","48,688.00","55,008.00","55,744.00","47,104.00","9.13K","-12.08%"
"2013- 10- 01","55,376.00","63,200.00","74,800.00","53,872.00","17.47K","-12.27%"
"2013- 09- 01","63,120.00","70,048.00","72,080.00","57,728.00","7.76K","-13.96%"
"2013- 08- 01","73,360.00","63,152.00","74,720.00","60,320.00","7.13K","13.04%"
"2013- 07- 01","64,896.00","87,904.00","88,976.00","63,424.00","6.67K","-27.45%"
"2013- 06- 01","89,456.00","82,560.00","99,840.00","80,745.28","11.16K","8.25%"
"2013- 05- 01","82,640.00","82,480.00","85,360.00","77,628.00","5.75K","1.08%"
"2013- 04- 01","81,760.00","86,800.00","97,200.00","78,640.00","7.38K","-6.24%"
"2013- 03- 01","87,200.00","107,600.00","110,240.00","86,320.00","6.14K","-15.37%"
"2013- 02- 01","103,040.00","100,480.00","115,200.00","90,000.00","4.89K","-1.45%"
"2013- 01- 01","104,560.00","122,960.00","126,560.00","96,320.00","3.02K","-23.16%"
"2012- 12- 01","136,080.00","123,200.00","157,520.00","119,600.00","2.28K","7.66%"
"2012- 11- 01","126,400.00","156,720.00","160,960.00","123,200.00","2.60K","-20.00%"
"2012- 10- 01","158,000.00","149,840.00","161,136.00","138,640.00","2.33K","2.76%"
"2012- 09- 01","153,760.00","196,800.00","200,080.00","144,640.00","2.85K","-21.68%"
"2012- 08- 01","196,320.00","227,920.00","235,040.00","187,280.00","2.66K","-15.44%"
"2012- 07- 01","232,160.00","253,200.00","256,960.00","212,720.00","1.87K","-10.21%"
"2012- 06- 01","258,560.00","382,400.00","390,632.00","256,960.00","2.55K","-27.28%"
"2012- 05- 01","355,534.41","281,040.00","388,480.00","269,360.00","2.45K","26.22%"
"2012- 04- 01","281,680.00","287,280.00","350,000.00","272,960.00","1.07K","-1.57%"
"2012- 03- 01","286,160.00","415,520.00","447,280.00","265,200.00","1.16K","-31.81%"
"2012- 02- 01","419,680.00","447,200.00","501,752.00","402,424.00","0.72K","-8.29%"
"2012- 01- 01","457,600.00","577,360.00","587,760.00","442,240.00","0.27K","-24.48%"
"2011- 12- 01","605,920.00","717,200.00","751,280.00","552,000.00","0.35K","-15.10%"
"2011- 11- 01","713,680.00","790,000.00","845,360.00","697,176.00","0.58K","4.23%"
"2011- 10- 01","684,720.00","934,320.00","1,013,920.00","615,280.00","0.70K","-25.26%"
"2011- 09- 01","916,160.00","669,920.00","917,920.00","647,680.00","0.71K","36.81%"
"2011- 08- 01","669,680.00","382,400.00","767,600.00","381,280.00","2.18K","65.73%"
"2011- 07- 01","404,088.00","362,480.00","430,912.00","344,240.00","1.21K","10.58%"
"2011- 06- 01","365,440.00","372,480.00","466,000.00","361,680.00","1.34K","-1.10%"
"2011- 05- 01","369,520.00","398,160.00","444,640.00","366,400.00","0.79K","-8.33%"
"2011- 04- 01","403,120.00","499,120.00","512,640.00","400,000.00","0.49K","-20.96%"
"2011- 03- 01","510,000.00","519,280.00","679,920.00","507,520.00","0.24K","-2.73%"
"2011- 02- 01","524,320.00","542,240.00","606,640.00","476,408.00","0.11K","-5.49%"
