"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 01- 01","176.12","171.07","180.15","154.12","1.03M","-1.50%"
"2011- 12- 01","178.80","159.30","190.45","157.21","1.22M","8.66%"
"2011- 11- 01","164.55","169.72","187.50","149.72","1.61M","4.89%"
"2011- 10- 01","156.88","186.60","200.78","134.33","1.82M","-12.87%"
"2011- 09- 01","180.05","129.72","194.93","124.95","2.37M","41.35%"
"2011- 08- 01","127.38","99.20","146.25","99.03","4.61M","27.34%"
"2011- 07- 01","100.03","89.35","101.58","87.15","1.80M","13.28%"
"2011- 06- 01","88.30","97.08","99.50","85.72","1.70M","-7.39%"
"2011- 05- 01","95.35","86.12","95.55","85.75","1.43M","10.36%"
"2011- 04- 01","86.40","80.45","86.65","75.55","905.42K","6.56%"
"2011- 03- 01","81.08","80.03","88.75","75.12","1.27M","-0.55%"
"2011- 02- 01","81.53","77.12","81.77","71.08","1.57M","4.49%"
"2011- 01- 01","78.03","83.42","86.62","75.97","1.41M","-9.39%"
"2010- 12- 01","86.12","96.85","98.25","76.85","2.33M","-14.99%"
"2010- 11- 01","101.30","110.22","114.92","88.40","1.57M","-6.03%"
"2010- 10- 01","107.80","121.58","127.95","104.17","858.89K","-13.57%"
"2010- 09- 01","124.72","132.53","132.62","108.50","1.11M","-9.23%"
"2010- 08- 01","137.40","105.88","141.62","103.42","854.10K","25.94%"
"2010- 07- 01","109.10","114.12","117.58","100.73","456.46K","-3.90%"
"2010- 06- 01","113.53","100.60","113.70","93.00","307.47K","16.11%"
"2010- 05- 01","97.78","82.78","108.20","72.50","483.35K","16.54%"
"2010- 04- 01","83.90","75.25","84.00","71.42","401.00K","9.96%"
"2010- 03- 01","76.30","81.32","82.75","73.14","286.58K","-7.18%"
"2010- 02- 01","82.20","82.70","84.50","73.90","247.71K","-1.82%"
"2010- 01- 01","83.72","77.65","84.30","74.75","234.61K","7.33%"
"2009- 12- 01","78.00","96.35","96.60","75.58","364.17K","-20.81%"
"2009- 11- 01","98.50","106.25","106.85","91.03","193.13K","-7.41%"
"2009- 10- 01","106.38","119.38","124.92","98.90","310.22K","-9.44%"
"2009- 09- 01","117.47","108.35","118.83","98.78","345.50K","6.63%"
"2009- 08- 01","110.17","103.65","110.66","88.75","305.81K","5.83%"
"2009- 07- 01","104.10","100.80","112.53","88.00","462.59K","0.30%"
"2009- 06- 01","103.79","97.50","106.30","78.35","811.48K","-0.04%"
"2009- 05- 01","103.83","117.83","122.47","90.56","239.04K","-14.56%"
