"날짜","종가","시가","고가","저가","거래량","변동 %"
"2000- 02- 01","106.25","89.11","107.00","88.03","575.21M","19.02%"
"2000- 01- 01","89.27","95.74","97.17","79.38","583.52M","-1.85%"
"1999- 12- 01","90.95","73.97","93.31","73.41","465.36M","24.32%"
"1999- 11- 01","73.16","65.44","78.41","64.89","366.82M","11.80%"
"1999- 10- 01","65.44","59.10","65.94","57.15","415.44M","9.23%"
"1999- 09- 01","59.91","59.78","63.45","58.35","289.63M","0.84%"
"1999- 08- 01","59.41","56.42","61.46","52.69","257.88M","5.47%"
"1999- 07- 01","56.33","57.54","61.43","55.52","195.77M","-1.80%"
"1999- 06- 01","57.36","51.70","59.66","49.34","247.87M","10.75%"
"1999- 05- 01","51.79","53.31","55.74","48.71","258.81M","-3.14%"
"1999- 04- 01","53.47","53.75","57.01","48.62","256.37M","2.39%"
