"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 03- 01","183.22","170.95","186.24","168.52","223.20M","7.92%"
"2023- 02- 01","169.78","179.75","181.73","168.19","113.81M","-5.37%"
"2023- 01- 01","179.41","171.32","181.22","169.79","118.79M","5.76%"
"2022- 12- 01","169.64","167.48","170.61","164.32","106.82M","2.93%"
"2022- 11- 01","164.81","153.82","166.23","150.57","114.98M","8.49%"
"2022- 10- 01","151.91","155.44","161.08","151.27","118.41M","-1.78%"
"2022- 09- 01","154.67","158.17","161.62","151.03","139.88M","-2.89%"
"2022- 08- 01","159.27","164.98","167.98","159.26","110.22M","-2.94%"
"2022- 07- 01","164.10","167.13","168.68","158.02","134.82M","-2.59%"
"2022- 06- 01","168.46","172.21","174.94","168.24","145.74M","-1.57%"
"2022- 05- 01","171.14","173.61","177.61","168.01","179.91M","-3.26%"
"2022- 04- 01","176.91","179.55","186.10","175.50","195.35M","-2.07%"
"2022- 03- 01","180.65","179.05","193.30","176.69","376.77M","1.27%"
"2022- 02- 01","178.38","168.57","182.60","167.03","254.60M","6.12%"
"2022- 01- 01","168.09","168.86","173.15","166.37","211.14M","-1.68%"
"2021- 12- 01","170.96","166.84","171.04","163.80","151.25M","3.30%"
"2021- 11- 01","165.50","167.38","174.67","164.38","162.18M","-0.69%"
"2021- 10- 01","166.65","164.27","169.54","163.47","136.14M","1.48%"
"2021- 09- 01","164.22","169.94","171.55","160.97","160.62M","-3.22%"
"2021- 08- 01","169.69","169.30","171.40","160.68","165.40M","-0.08%"
"2021- 07- 01","169.82","166.65","171.52","165.50","145.20M","2.53%"
"2021- 06- 01","165.63","178.76","178.85","164.01","207.52M","-7.15%"
"2021- 05- 01","178.38","167.61","178.61","165.50","199.08M","7.68%"
"2021- 04- 01","165.66","161.56","168.39","161.28","143.03M","3.56%"
"2021- 03- 01","159.96","163.03","164.15","157.13","213.38M","-1.14%"
"2021- 02- 01","161.81","175.02","175.26","160.95","181.02M","-6.26%"
"2021- 01- 01","172.61","181.97","183.21","170.98","210.96M","-3.22%"
"2020- 12- 01","178.36","169.76","178.40","169.30","177.61M","7.01%"
"2020- 11- 01","166.67","177.45","183.53","166.03","222.26M","-5.41%"
"2020- 10- 01","176.20","178.71","181.31","174.83","172.32M","-0.52%"
"2020- 09- 01","177.12","186.99","186.99","173.77","219.98M","-4.17%"
"2020- 08- 01","184.83","185.05","194.45","179.04","389.83M","-0.32%"
"2020- 07- 01","185.43","167.05","186.14","165.34","305.20M","10.79%"
"2020- 06- 01","167.37","162.92","167.99","157.04","222.15M","2.74%"
"2020- 05- 01","162.91","158.00","164.96","157.80","235.38M","2.59%"
"2020- 04- 01","158.80","148.20","164.42","147.85","260.33M","7.26%"
"2020- 03- 01","148.05","150.00","159.37","136.12","457.65M","-0.22%"
"2020- 02- 01","148.38","148.66","158.53","145.80","254.88M","-0.64%"
"2020- 01- 01","149.33","143.86","149.68","143.40","195.18M","4.50%"
"2019- 12- 01","142.90","137.32","143.60","137.30","121.58M","3.66%"
"2019- 11- 01","137.86","142.21","142.90","136.19","139.28M","-3.21%"
"2019- 10- 01","142.43","138.07","143.25","137.80","179.12M","2.56%"
"2019- 09- 01","138.87","144.96","146.82","138.03","235.12M","-3.39%"
"2019- 08- 01","143.75","132.42","145.68","132.30","323.50M","7.91%"
"2019- 07- 01","133.21","131.56","136.63","130.55","226.44M","0.01%"
"2019- 06- 01","133.20","124.09","135.55","123.90","205.60M","8.00%"
"2019- 05- 01","123.33","121.03","123.40","119.54","140.58M","1.76%"
"2019- 04- 01","121.20","122.40","123.77","119.55","124.26M","-0.66%"
"2019- 03- 01","122.01","123.48","125.11","121.03","168.88M","-1.60%"
"2019- 02- 01","123.99","124.89","127.21","123.19","141.98M","-0.61%"
"2019- 01- 01","124.75","121.35","125.23","120.69","195.18M","2.89%"
"2018- 12- 01","121.25","116.60","121.26","116.29","178.89M","4.94%"
"2018- 11- 01","115.54","116.33","117.07","113.42","186.73M","0.34%"
"2018- 10- 01","115.15","112.40","117.65","111.90","228.48M","2.12%"
"2018- 09- 01","112.76","112.75","114.78","111.85","97.36M","-0.66%"
"2018- 08- 01","113.51","115.63","115.70","111.06","148.36M","-2.14%"
"2018- 07- 01","115.99","118.18","119.73","115.12","130.60M","-2.24%"
"2018- 06- 01","118.65","122.58","123.86","118.01","133.56M","-3.61%"
"2018- 05- 01","123.10","123.90","125.59","121.97","136.94M","-1.20%"
